auxco_id,title,task,task_description,default_kldb_id,default_isco_id,kldb_title_short
9045,Polsterer/Polsterin,"Fertigung von Polstermöbeln, Matratzen, Kissen und Decken","z.B. Materialbedarf ermitteln; Füll-, Werk- und Hilfsstoffe auswählen; Modelle, Schablonen und Formteile herstellen; Formteile zuschneiden; Schablonen feststecken, einzeichnen und Schnittkonturen fixieren; Unterfederung und Federkerne anbringen; Fasson und Pikierung herstellen; Bezugs-, Spannteile und abnehmbare Bezüge nähen; Formteile, Unterfederungen oder Matratzen beziehen; Polsterelemente zu Polstermöbeln zusammensetzen; Rollen oder Drehfüße montieren und Verzierungsarbeiten ausführen; Dekorationsstoffe zuschneiden; Gardinen, Vorhänge oder ähnliche Produkte nähen; Qualitätsvorgaben berücksichtigen und betriebliche Richtlinien des Qualitätsmanagements umsetzen; an Qualitätsverbesserungsprozessen mitwirken",28242,7534,Polsterei und Fahrzeuginnenausstattung
9089,Fahrzeuginnenausstatter/in,"Montage und Reparatur von Sitzen, Polstern und Verkleidungen im Innenraum von Fahrzeugen","z.B. Materialbedarf ermitteln; Füll-, Werk- und Hilfsstoffe auswählen; Modelle, Schablonen und Formteile herstellen; Formteile zuschneiden; Schablonen feststecken, einzeichnen und Schnittkonturen fixieren; Unterfederung und Federkerne anbringen; Bezugs-, Spannteile und abnehmbare Bezüge nähen; Bauteile zu Fahrzeugsitzen zusammenbauen, dazu z.B. Lehnen, Sitze oder Kopfstützen montieren und Sitze einbauen; Fahrzeughimmel und Innenverkleidung anbringen; Qualitätsvorgaben berücksichtigen und betriebliche Richtlinien des Qualitätsmanagements umsetzen; an Qualitätsverbesserungsprozessen mitwirken",28242,7534,Polsterei und Fahrzeuginnenausstattung
9046,Leiter/in - Textilverarbeitung,"Führungsaufgaben mit Personalverantwortung bei der Fertigung von Bekleidung, technischer Konfektionsware oder Polstern","z.B. Arbeitsabläufe der Textilverarbeitung inhaltlich und terminlich planen, organisieren und steuern; Personaleinsatz planen; Materialverbrauch und Zeitaufwände berechnen; Betriebsbereitschaft von Betriebsmitteln und -anlagen sicherstellen; Wartungs-, Instandhaltungsmaßnahmen veranlassen; Kostenfaktoren analysieren und beeinflussbare Kosten minimieren; Budgets überwachen; schwierige Fachaufgaben übernehmen; Qualitätssicherungsmaßnahmen durchführen und überwachen; Einhaltung von Vorschriften zu Arbeits-, Umwelt- und Gesundheitsschutz sicherstellen; Mitarbeiter anleiten; bei der Weiterbildung der Mitarbeitern mitwirken und den betrieblichen Teil der Ausbildung organisieren und durchführen",28293,3122,Textilverarbeitung (Führungskraft)
9048,Lederverarbeitungshelfer/in,Ausführung von Hilfsarbeiten bei der Herstellung und Verarbeitung von Leder,"z.B. Ausgangsmaterialien wie z.B. Leder, Stoffe oder Kunststoffe nach Vorgabe zur Verarbeitung vorbereiten; Schnitte mithilfe von Maschinen einzeichnen; Lederteile ausschneiden und zu Partien zusammenstellen; Kanten von Schaft- und anderen Lederteilen schärfen; Werkstoffe zusammenkleben und in Längen falten; Produktionsmaschinen vorbereiten und rechtzeitig Material nachlegen; Fachkräfte beim Einrichten, Pflegen und Reinigen der Anlagen unterstützen; Maschinenlauf überwachen; Fachkräfte über Störungen informieren; in Gerbereien beim Reinigen von Rohhäuten helfen; beim Beschicken von Gerbmaschinen oder Zurichten und Färben von Leder helfen; in Handwerksbetrieben einfache Kleb-, Kunststoff- und Näharbeiten ausführen",28301,9329,Lederherstellung und -verarbeitung (ohne Spezialisierung)
9092,Pelzverarbeitungshelfer/in,Ausführung von Hilfsarbeiten bei der Verarbeitung von Pelzen,"z.B. Ausgangsmaterialien wie z.B. Leder und Felle nach Vorgabe zur Verarbeitung vorbereiten; Schnitte mithilfe von Maschinen einzeichnen; Pelzteile ausschneiden und zu Partien zusammenstellen; Produktionsmaschinen vorbereiten und rechtzeitig Material nachlegen; Fachkräfte beim Einrichten, Pflegen und Reinigen der Anlagen unterstützen; Maschinenlauf überwachen; Fachkräfte über Störungen informieren; in Gerbereien beim Reinigen von Rohhäuten und -fellen helfen; in Handwerksbetrieben einfache Kleb- und Näharbeiten ausführen",28301,9329,Pelzbe- und -verarbeitung
9504,Bediener/in von Lederzurichtungsmaschinen,Einstellung und Bedienung von Maschinen zur Herstellung von Leder aus Rohhäuten,z.B. mittels Maschinen Fleisch und Fett von Tierhäuten entfernen; mittels Maschinen eine gleichmäßige Dicke der Tierhaut schaffen; mittels Maschinen Tierhäute mit Lösungen behandeln zur Herstellung von Leder,28301,8155,Lederherstellung
1742,Ledertechniker/in,"Planung, Koordination und Überwachung von Fertigungsprozessen in der Lederproduktion","z.B. Lederprodukte und Produktlinien nach optischen und funktionalen Kriterien gestalten und optimieren; andere Abteilungen und Produktionsbereiche in die Planung und Organisation von Arbeitsabläufen einbeziehen und koordinieren; Produktlinien und Fertigungsabläufe planen, koordinieren und überwachen; Qualität von Roh-, Hilfsstoffen und fertigen Lederprodukten kontrollieren; Proben analysieren und beheben; Gerbmittel, Lederfarben, Finishmittel, neue Gerbtechniken und Produkte aus Leder und Lederaustauschstoffen erproben; Rezepturen für die Gerberei und die dazugehörigen Chemikalien nach Vorgaben entwickeln bzw. zusammensetzen; Kunden neue Techniken, Verfahren und Gerbereichemikalien vorstellen und sie diesbezüglich beraten; Produktionsverfahren in der Herstellung und Veredelung von Leder oder Gerbereihilfsmitteln entwickeln und optimieren; die Einhaltung von Sicherheits-, Gesundheits- und Umweltvorschriften durchsetzen",28313,3119,Lederherstellung
9110,Gerber/in,Verarbeitung von Rohhäuten zu Leder mit handwerklichen Verfahren,"z.B. Leder für die Schuhherstellung, Sattlerereien und Kürschneiereien herstellen; die Qualität der Rohwaren überprüfen; konservierte Häute im Rohwarenlager nach Art, Beschaffenheit, Qualität und Gewicht sortieren und Kategorien zuordnen; Rohhäute ggf. mithilfe von Maschinen reinigen, weichen, maschinell enthaaren, entfleischen, entfetten, zerteilen und zur Blöße verarbeiten; Blößen in Gruben, Gerbfässern oder -maschinen zu Leder weiterverarbeiten; Leder trocknen und durch Öle und chemische Lösungen konservieren; Leder durch Färben, Fetten, Prägen und Nachgerben veredeln",28312,7535,Lederherstellung
9039,Lederwarenhersteller/in,Fertigung von Lederwaren mit handwerklichen Verfahren,"z.B. Koffer, Taschen, Gürtel, Sättel oder Zaumzeug aus Leder herstellen und reparieren; Lederwaren nach optischen und funktionalen Kriterien entwerfen; Materialbedarf berechnen und Materialien auswählen; Musterzeichnungen und Schnittschablonen anfertigen; Leder vor dem Zuschneiden spalten; Leder und Stoffe nach Schablonen zuschneiden oder ausstanzen; Lederkanten schärfen um das Zusammennähen zu erleichtern; Lederteile zusammennähen; Versteifungen oder Innenfutter einarbeiten bzw. verkleben oder vernähen; Abschlussarbeiten durchführen und z.B. Beschläge und Zubehör anbringen; Polsterungen für Sättel, Fahrzeugsitze oder Kopfstützen herstellen und beziehen; Lenkräder, Schalthebel oder Armaturenbretter mit Leder beziehen; Ziernähte und andere Verzierungen anbringen",28322,7536,Sattlerei und Herstellung von Lederutensilien
9002,Schuhmodelleur/in,Entwurf und Fertigung von Schuhmodellen und Schuhkollektionen,z.B. Schuhmodelle entwickeln und ausarbeiten; Farben und Materialien festlegen; Schnittmuster erstellen; Musterkollektionen entwerfen; Modellentwürfe für Serienproduktionen anfertigen,28333,2163,Schuhherstellung
9003,Schuhtechniker/in,"Planung, Koordination und Überwachung von Fertigungsprozessen in der Schuhfertigung","z.B. Fertigungstermine bestimmen und betriebliche Abläufe koordinieren; Modelle und Vorgaben für die Fertigung erarbeiten; Produktionskosten kalkulieren; für die rechtzeitige Bereitstellung von Materialien sorgen; Qualitätskontrollen durchfühern; Fertigung überwachen; Stoffe prüfen; Zeitfenster und Fertigungstermine überwachen; Musterkollektionen für Messen zusammenstellen; Einhaltung von rechtlichen Bestimmungen bezüglich Sicherheit, Umwelt- und Arbeitsschutz durchsetzen",28333,3119,Schuhherstellung
9052,Schuhmacher/in,Fertigung und Reparatur von Schuhen mit handwerklichen Verfahren,"z.B. Schnittmuster für Schäfte nach Vorgaben oder Leisten erstellen; Material nach Vorgaben bearbeiten; ausgestanzte Schaftteile für die Weiterverarbeitung vorbereiten; Leder z.B. spalten, aufrauen, kaschieren und Kanten schärfen; Schaftteile markieren, weiterleiten und zusammensteppen; Ziernähte, Kappen, Laufsohlen und Absätze anbringen; Schäfte und Brandsohlen verbinden; Ösen, Schlaufen und Schnallen anbringen; Schuhe verkaufsfertig machen; Endprodukte imprägnieren, reinigen und für den Verkauf vorbereiten; für Anfertigungen von Maßschuhen Trittspurabdruck und Fußumrisszeichnungen anfertigen; Orthopädieschuhe herstellen; Schuhe mit fußmedizinischem Zubehör ausrüsten; Schuhe umarbeiten und reparieren",28332,7536,Schuhherstellung
9505,Bediener/in von Maschinen zur Schuhfertigung,Einstellung und Bedienung von Maschinen zur Fertigung von Schuhen,"z.B. Leder spalten, aufrauen, kaschieren und Kanten schärfen; Schaftteile markieren, weiterleiten und zusammensteppen; Ziernähte, Kappen, Laufsohlen und Absätze anbringen; Schäfte und Brandsohlen verbinden; Ösen, Schlaufen und Schnallen anbringen; Schuhe verkaufsfertig machen; Endprodukte imprägnieren, reinigen und für den Verkauf vorbereiten",28332,8156,Schuhherstellung
9053,Pelzveredler/in,Herstellung von verarbeitungsbereiten Pelzen aus rohen Fellen,"z.B. Rohfelle annehmen, lagern und in Hinblick auf Qualität beurteilen; Lederseiten gerben und Prozesse überwachen; Felle entfleischen, glattziehen, beschneiden, falzen, dünn schneiden und walken; Haarkleid veredeln und stutzen; Arbeitsgeräte, Maschinen und Anlagen bedienen, warten und reinigen",28342,7535,Pelzbe- und -verarbeitung
9054,Pelztechniker/in,"Planung, Koordination und Überwachung von Fertigungsprozessen bei der Produktion von Pelzprodukten","z.B. Entwürfe und Spezifikationen von Pelzprodukten für Massen-, Chargen- und Einzelfertigung entwickeln; Arbeitsabläufe planen, organisieren und mit anderen Abteilungen abstimmen; Produktionsgruppen einzelner Abteilungen koordinieren; Qualität von zu verarbeitenden Fellen und Endprodukten kontrollieren; Verfahren der Pelzverarbeitung technisch weiterentwickeln, dabei ästhetische, funktionale und ökologischen Anforderungen beachten; Betriebsmitteleinsatz sowie die Verwendung der Rohstoffe und der Produktions- und Nähmaschinen planen und koordinieren; Einhaltung von Sicherheits-, Gesundheits- und Umweltvorschriften durchsetzen",28343,3119,Pelzbe- und -verarbeitung
9506,Kürschner/in,Fertigung und Reparatur von Pelzbekleidung in der Maß- und Einzelfertigung,"z.B. Pelzbekleidung entwerfen und Schnitte anfertigen; Fellaufteilung planen und berechnen; Pelze sortieren und Beschädigungen ausbessern; Pelze, Leder und Stoffe zuschneiden, in Form ziehen und fixieren; Pelze maschinell oder von Hand zusammenfügen; Kunden und Kundinnen zu Eigenschaften und Pflege beraten",28342,7531,Pelzbe- und -verarbeitung
9055,Leiter/in Leder- und Pelzbearbeitung,"Führungsaufgaben mit Personalverantwortung bei der Herstellung und Verarbeitung  von Schuhen, Lederwaren oder Pelzwaren","z.B. Arbeitsabläufe inhaltlich und terminlich planen, organisieren und steuern; Personaleinsatz planen; Materialverbrauch und Zeitaufwände berechnen; Betriebsbereitschaft von Produktionsanlagen sicherstellen; Wartungs- und Reinigungsarbeiten veranlassen; fachlich anspruchsvolle Aufgaben durchführen und z.B. Maß- oder Orthopädieschuhe und Orthesen fertigen; Felle sortieren und zusammenstellen; Qualitätssicherungssysteme durchsetzen und Qualitätssicherungsmaßnahmen durchführen; Einhaltung der Arbeits-, Sicherheits-, Gesundheits- und Umweltschutzbestimmungen durchsetzen; Mitarbeiter anleiten; bei der Weiterbildung der Mitarbeitern mitwirken und den betrieblichen Teil der Ausbildung organisieren",28393,3122,"Leder-, Pelzherstellung und -verarbeitung (Führungskraft)"
9015,Getränkemaschinensteuerer/-steuerin,Bedienung von Maschinen zur Herstellung von Getränken,z.B. Obst und Gemüse reinigen und entsaften; Maschinen zur Herstellung von Getränken wie z.B. Limonaden und Mineralwässern bedienen; Laboruntersuchungen durchführen; Getränke abfüllen,29102,8160,Getränkeherstellung (ohne Spezialisierung)
9016,Getränketechniker/in,"Planung, Koordination und Optimierung der Produktion von Getränken verschiedener Art",z.B. im Labor die Qualität von Rohwaren und Endprodukten mittels technologischer Verfahren überprüfen; Rezepturen und Herstellungsverfahren entwickeln und optimieren; Produktion von Getränken technisch steuern; Anlagen und Maschinen einrichten und überwachen; beratende Tätigkeiten übernehmen,29103,3116,Getränkeherstellung (ohne Spezialisierung)
9018,Brauereifacharbeiter/in,Bedienung von Maschinen zur Herstellung von Bier und Biermischgetränken,"z.B. Malz herstellen und schroten; Bier, Biermischgetränke und alkoholfreie Getränke herstellen; Getränke abfüllen und lagern; Analysen zur Qualitätssicherung vornehmen; Reifestände überprüfen; Anlagen reinigen und warten; Schankanlagen in Betrieb nehmen",29112,8160,Brauer/innen und Mälzer/innen
9019,Brautechniker/in,"Planung, Koordination und Optimierung der Produktion von Bier und Biermischgetränken","z.B. im Labor die Qualität von Rohstoffen und Endprodukten mittels technologischer Verfahren überprüfen; neue Rezepturen oder Destillierapparaturen entwickeln und optimieren; Produktion von Bier-, Biermisch- und alkoholfreien Getränken technisch steuern; Anlagen und Maschinen zur Produktion und Abfüllung einrichten und instand halten; beratende Tätigkeiten übernehmen",29113,3116,Brauer/innen und Mälzer/innen
9008,Weinküfer/in,Bedienung von Maschinen zur Herstellung von Wein und Sekt,z.B. Qualität von Trauben überprüfen; Maschinen zur Herstellung von Wein bedienen; Trauben in Keltermaschinen pressen; Gärvorgänge überwachen; Laboruntersuchungen durchführen; Maschinen und Anlagen reinigen; Wein lagern und versandfertig machen; Kellerbuch führen,29122,8160,Weinküfer/innen
9009,Weinbautechniker/in,"Planung, Koordination und Optimierung der Produktion von Wein und Sekt",z.B. bei der Entwicklung von neuen Rezepturen oder Gärprozessen für Wein und Sekt mitwirken; Maschinen und Anlagen warten und einrichten; Qualitätskontrollen durchführen; technische Aspekte der Getränkeherstellung überwachen und für die Einhaltung der gesetzlichen Bestimmungen sorgen,29123,3116,Weinküfer/innen
9023,Brenner/in,Bedienung von Maschinen zur Herstellung von alkoholischen Konzentraten und Spirituosen,"z.B. Rohstoffe wie Obst, Getreide, Kartoffeln, Melasse oder Gewürze entgegennehmen und aufbereiten; Rohspiritus, Trinkbranntweine, alkoholische Konzentrate und Spirituosen herstellen; Maische zubereiten und vergären; Zutaten nach Rezept mischen und destillieren; Brennanlagen bedienen; Qualität der Endprodukte kontrollieren und Alkoholgehalt bestimmen; Produktionsanlagen sauber halten",29132,8160,Brenner/innen und Destillateure/Destillateurinnen
9024,Brennereitechniker/in,"Planung, Koordination und Optimierung der Produktion von alkoholischen Konzentraten und Spirituosen","z.B. im Labor die Qualität von Rohstoffen und Endprodukten mittels technologischer Verfahren überprüfen; Rezepte und Herstellungsverfahren optimieren und neu entwickeln; Produktion von Agraralkohol und Spirituosen wie z.B. Whisky, Likör, Obstbrände und Schnaps technisch steuern; Gärungs- und Destillationsprozesse gestalten und überwachen; Anlagen und Maschinen zur Produktion und Abfüllung einrichten und instand halten; fachlich beratende Tätigkeiten übernehmen",29133,3116,Brenner/innen und Destillateure/Destillateurinnen
