auxco_id,title,similar_auxco_id,similar_title,similarity,default_kldb_id
9048,Lederverarbeitungshelfer/in,9039,Lederwarenhersteller/in,hoch,28301
9048,Lederverarbeitungshelfer/in,9504,Bediener/in von Lederzurichtungsmaschinen,hoch,28301
9048,Lederverarbeitungshelfer/in,9110,Gerber/in,hoch,28301
9048,Lederverarbeitungshelfer/in,9053,Pelzveredler/in,mittel,28301
9048,Lederverarbeitungshelfer/in,9506,Kürschner/in,mittel,28301
9092,Pelzverarbeitungshelfer/in,9506,Kürschner/in,hoch,28301
9092,Pelzverarbeitungshelfer/in,9053,Pelzveredler/in,mittel,28301
9092,Pelzverarbeitungshelfer/in,9029,Textilhilfsarbeiter/in,hoch,28301
9092,Pelzverarbeitungshelfer/in,9110,Gerber/in,mittel,28301
9092,Pelzverarbeitungshelfer/in,9504,Bediener/in von Lederzurichtungsmaschinen,mittel,28301
9092,Pelzverarbeitungshelfer/in,9039,Lederwarenhersteller/in,mittel,28301
9504,Bediener/in von Lederzurichtungsmaschinen,9110,Gerber/in,hoch,28301
9504,Bediener/in von Lederzurichtungsmaschinen,9048,Lederverarbeitungshelfer/in,hoch,28301
9504,Bediener/in von Lederzurichtungsmaschinen,1742,Ledertechniker/in,hoch,28301
9504,Bediener/in von Lederzurichtungsmaschinen,9039,Lederwarenhersteller/in,hoch,28301
9504,Bediener/in von Lederzurichtungsmaschinen,9053,Pelzveredler/in,mittel,28301
9504,Bediener/in von Lederzurichtungsmaschinen,9506,Kürschner/in,mittel,28301
9110,Gerber/in,9052,Schuhmacher/in,mittel,28312
9110,Gerber/in,9505,Bediener/in von Maschinen zur Schuhfertigung,mittel,28312
9110,Gerber/in,9039,Lederwarenhersteller/in,hoch,28312
9110,Gerber/in,9053,Pelzveredler/in,mittel,28312
9110,Gerber/in,9506,Kürschner/in,mittel,28312
9110,Gerber/in,9048,Lederverarbeitungshelfer/in,hoch,28312
9110,Gerber/in,9504,Bediener/in von Lederzurichtungsmaschinen,hoch,28312
9110,Gerber/in,1742,Ledertechniker/in,hoch,28312
1742,Ledertechniker/in,9110,Gerber/in,hoch,28313
1742,Ledertechniker/in,9048,Lederverarbeitungshelfer/in,mittel,28313
1742,Ledertechniker/in,9504,Bediener/in von Lederzurichtungsmaschinen,mittel,28313
1742,Ledertechniker/in,9055,Leiter/in Leder- und Pelzbearbeitung,hoch,28313
9039,Lederwarenhersteller/in,9048,Lederverarbeitungshelfer/in,hoch,28322
9039,Lederwarenhersteller/in,9052,Schuhmacher/in,hoch,28322
9039,Lederwarenhersteller/in,9505,Bediener/in von Maschinen zur Schuhfertigung,hoch,28322
9039,Lederwarenhersteller/in,9045,Polsterer/Polsterin,hoch,28322
9039,Lederwarenhersteller/in,9110,Gerber/in,mittel,28322
9039,Lederwarenhersteller/in,9504,Bediener/in von Lederzurichtungsmaschinen,mittel,28322
9052,Schuhmacher/in,9003,Schuhtechniker/in,mittel,28332
9052,Schuhmacher/in,9048,Lederverarbeitungshelfer/in,mittel,28332
9052,Schuhmacher/in,9002,Schuhmodelleur/in,hoch,28332
9052,Schuhmacher/in,9039,Lederwarenhersteller/in,mittel,28332
9505,Bediener/in von Maschinen zur Schuhfertigung,9002,Schuhmodelleur/in,mittel,28332
9505,Bediener/in von Maschinen zur Schuhfertigung,9504,Bediener/in von Lederzurichtungsmaschinen,hoch,28332
9505,Bediener/in von Maschinen zur Schuhfertigung,9048,Lederverarbeitungshelfer/in,mittel,28332
9505,Bediener/in von Maschinen zur Schuhfertigung,9039,Lederwarenhersteller/in,mittel,28332
9002,Schuhmodelleur/in,9003,Schuhtechniker/in,hoch,28333
9002,Schuhmodelleur/in,9052,Schuhmacher/in,mittel,28333
9003,Schuhtechniker/in,1742,Ledertechniker/in,hoch,28333
9003,Schuhtechniker/in,9055,Leiter/in Leder- und Pelzbearbeitung,hoch,28333
9003,Schuhtechniker/in,9002,Schuhmodelleur/in,hoch,28333
9053,Pelzveredler/in,9092,Pelzverarbeitungshelfer/in,hoch,28342
9053,Pelzveredler/in,9048,Lederverarbeitungshelfer/in,mittel,28342
9053,Pelzveredler/in,9110,Gerber/in,hoch,28342
9053,Pelzveredler/in,9054,Pelztechniker/in,mittel,28342
9053,Pelzveredler/in,9505,Bediener/in von Maschinen zur Schuhfertigung,mittel,28342
9506,Kürschner/in,9092,Pelzverarbeitungshelfer/in,hoch,28342
9506,Kürschner/in,9021,Schneider/in,mittel,28342
9506,Kürschner/in,9110,Gerber/in,mittel,28342
9506,Kürschner/in,9054,Pelztechniker/in,hoch,28342
9506,Kürschner/in,9052,Schuhmacher/in,mittel,28342
9054,Pelztechniker/in,9053,Pelzveredler/in,mittel,28343
9054,Pelztechniker/in,9506,Kürschner/in,mittel,28343
9054,Pelztechniker/in,9055,Leiter/in Leder- und Pelzbearbeitung,hoch,28343
9055,Leiter/in Leder- und Pelzbearbeitung,9046,Leiter/in - Textilverarbeitung,hoch,28393
9055,Leiter/in Leder- und Pelzbearbeitung,1742,Ledertechniker/in,hoch,28393
9055,Leiter/in Leder- und Pelzbearbeitung,9003,Schuhtechniker/in,hoch,28393
9015,Getränkemaschinensteuerer/-steuerin,9006,Fachkraft in der Saftherstellung,hoch,29102
9015,Getränkemaschinensteuerer/-steuerin,9008,Weinküfer/in,hoch,29102
9015,Getränkemaschinensteuerer/-steuerin,9016,Getränketechniker/in,hoch,29102
9015,Getränkemaschinensteuerer/-steuerin,9018,Brauereifacharbeiter/in,hoch,29102
9015,Getränkemaschinensteuerer/-steuerin,9023,Brenner/in,hoch,29102
9016,Getränketechniker/in,9005,Getränkeproduktionsleiter/in,hoch,29103
9016,Getränketechniker/in,9004,Lebensmitteltechniker/in in der Frucht- und Gemüsesaftproduktion,hoch,29103
9016,Getränketechniker/in,9019,Brautechniker/in,hoch,29103
9016,Getränketechniker/in,9009,Weinbautechniker/in,hoch,29103
9016,Getränketechniker/in,9024,Brennereitechniker/in,hoch,29103
9018,Brauereifacharbeiter/in,9015,Getränkemaschinensteuerer/-steuerinn,hoch,29112
9018,Brauereifacharbeiter/in,9019,Brautechniker/in,hoch,29112
9018,Brauereifacharbeiter/in,9016,Getränketechniker/in,mittel,29112
9019,Brautechniker/in,9016,Getränketechniker/in,hoch,29113
9019,Brautechniker/in,9005,Getränkeproduktionsleiter/in,hoch,29113
9019,Brautechniker/in,9018,Brauereifacharbeiter/in,hoch,29113
9019,Brautechniker/in,9024,Brennereitechniker/in,mittel,29113
9008,Weinküfer/in,9006,Fachkraft in der Saftherstellung,hoch,29122
9008,Weinküfer/in,9015,Getränkemaschinensteuerer/-steuerin,hoch,29122
9008,Weinküfer/in,9200,Winzer/in,hoch,29122
9008,Weinküfer/in,9009,Weinbautechniker/in,hoch,29122
9009,Weinbautechniker/in,9008,Weinküfer/in,hoch,29123
9009,Weinbautechniker/in,9016,Getränketechniker/in,hoch,29123
9009,Weinbautechniker/in,9005,Getränkeproduktionsleiter/in,hoch,29123
9009,Weinbautechniker/in,9004,Lebensmitteltechniker/in in der Frucht- und Gemüsesaftproduktion,hoch,29123
9023,Brenner/in,9015,Getränkemaschinensteuerer/-steuerin,hoch,29132
9023,Brenner/in,9024,Brennereitechniker/in,hoch,29132
9023,Brenner/in,9018,Brauereifacharbeiter/in,mittel,29132
9024,Brennereitechniker/in,9016,Getränketechniker/in,hoch,29133
9024,Brennereitechniker/in,9005,Getränkeproduktionsleiter/in,hoch,29133
9024,Brennereitechniker/in,9023,Brenner/in,hoch,29133
9024,Brennereitechniker/in,9019,Brautechniker/in,mittel,29133
9006,Fachkraft in der Saftherstellung,9015,Getränkemaschinensteuerer/-steuerin,hoch,29142
9006,Fachkraft in der Saftherstellung,9004,Lebensmitteltechniker/in in der Frucht- und Gemüsesaftproduktion,hoch,29142
9006,Fachkraft in der Saftherstellung,9016,Getränketechniker/in,mittel,29142
9006,Fachkraft in der Saftherstellung,9008,Weinküfer/in,mittel,29142
9004,Lebensmitteltechniker/in in der Frucht- und Gemüsesaftproduktion,9006,Fachkraft in der Saftherstellung,hoch,29143
9004,Lebensmitteltechniker/in in der Frucht- und Gemüsesaftproduktion,9015,Getränkemaschinensteuerer/-steuerin,mittel,29143
9004,Lebensmitteltechniker/in in der Frucht- und Gemüsesaftproduktion,9016,Getränketechniker/in,hoch,29143
9004,Lebensmitteltechniker/in in der Frucht- und Gemüsesaftproduktion,9005,Getränkeproduktionsleiter/in,mittel,29143
9004,Lebensmitteltechniker/in in der Frucht- und Gemüsesaftproduktion,9008,Weinküfer/in,mittel,29143
9007,Nahrungsmittelverkoster/in,5088,amtliche/r Lebensmittelkontrolleur/in,mittel,29152
9005,Getränkeproduktionsleiter/in,9016,Getränketechniker/in,hoch,29193
9005,Getränkeproduktionsleiter/in,9076,Leiter/in - Lebensmittelindustrie,hoch,29193
9041,Helfer/in - Lebensmitteltechnik,9078,Küchenhilfe,mittel,29201
9096,Mühlenfacharbeiter/in,9097,Müllereitechniker/in,hoch,29212
9097,Müllereitechniker/in,9096,Mühlenfacharbeiter/in,hoch,29213
9097,Müllereitechniker/in,9076,Leiter/in - Lebensmittelindustrie,mittel,29213
9097,Müllereitechniker/in,9062,Bäckereitechniker/in,mittel,29213
9061,Bäcker/in,9086,Feinbäcker/in,hoch,29222
9061,Bäcker/in,9087,Bäckereimaschinenführer/in,hoch,29222
9061,Bäcker/in,9062,Bäckereitechniker/in,hoch,29222
9061,Bäcker/in,6035,Bäcker - und Konditoreifachverkäufer/in,mittel,29222
9086,Feinbäcker/in,9061,Bäcker/in,hoch,29222
9086,Feinbäcker/in,9087,Bäckereimaschinenführer/in,hoch,29222
9086,Feinbäcker/in,9062,Bäckereitechniker/in,hoch,29222
9086,Feinbäcker/in,6035,Bäcker - und Konditoreifachverkäufer/in,mittel,29222
9086,Feinbäcker/in,9069,Süßwarenfacharbeiter/in,hoch,29222
9087,Bäckereimaschinenführer/in,9061,Bäcker/in,mittel,29222
9087,Bäckereimaschinenführer/in,9086,Feinbäcker/in,mittel,29222
9087,Bäckereimaschinenführer/in,9062,Bäckereitechniker/in,hoch,29222
9062,Bäckereitechniker/in,9087,Bäckereimaschinenführer/in,hoch,29223
9062,Bäckereitechniker/in,9076,Leiter/in - Lebensmittelindustrie,mittel,29223
9063,Fleischer/in,9064,Fleischereitechniker/in,hoch,29232
9063,Fleischer/in,9046,Maschinen- und Anlagenführer - Lebensmitteltechnik,mittel,29232
9063,Fleischer/in,6038,Fleischwarenfachverkäufer/in,mittel,29232
9064,Fleischereitechniker/in,9063,Fleischer/in,hoch,29233
9064,Fleischereitechniker/in,9076,Leiter/in - Lebensmittelindustrie,mittel,29233
9065,Fischverarbeiter/in,9041,Helfer/in - Lebensmitteltechnik,mittel,29242
9065,Fischverarbeiter/in,9066,Lebensmitteltechniker/in - Fischerzeugnisse,mittel,29242
9065,Fischverarbeiter/in,9079,Koch/Köchin,mittel,29242
9065,Fischverarbeiter/in,1518,Fischer/in,mittel,29242
9066,Lebensmitteltechniker/in - Fischerzeugnisse,9065,Fischverarbeiter/in,mittel,29243
9066,Lebensmitteltechniker/in - Fischerzeugnisse,9076,Leiter/in - Lebensmittelindustrie,hoch,29243
9066,Lebensmitteltechniker/in - Fischerzeugnisse,1520,Fischereitechniker/in,mittel,29243
9067,Molkereifacharbeiter/in,9041,Helfer/in - Lebensmitteltechnik,mittel,29252
9067,Molkereifacharbeiter/in,9068,Molkereitechniker/in,mittel,29252
9090,Speiseeishersteller/in,9041,Helfer/in - Lebensmitteltechnik,mittel,29252
9090,Speiseeishersteller/in,9067,Molkereifacharbeiter/in,hoch,29252
9068,Molkereitechniker/in,9068,Molkereitechniker/in,hoch,29253
9068,Molkereitechniker/in,9076,Leiter/in - Lebensmittelindustrie,mittel,29253
9069,Süßwarenfacharbeiter/in,9041,Helfer/in - Lebensmitteltechnik,mittel,29262
9069,Süßwarenfacharbeiter/in,9070,Süßwarentechniker/in,hoch,29262
9069,Süßwarenfacharbeiter/in,9087,Bäckereimaschinenführer/in,hoch,29262
9069,Süßwarenfacharbeiter/in,9086,BFeinbäcker/in,mittel,29262
9069,Süßwarenfacharbeiter/in,9061,Bäcker/in,mittel,29262
9070,Süßwarentechniker/in,9069,Süßwarenfacharbeiter/in,mittel,29263
9070,Süßwarentechniker/in,9076,Leiter/in - Lebensmittelindustrie,hoch,29263
9071,Tabakwarenmacher/in,9041,Helfer/in - Lebensmitteltechnik,mittel,29272
9071,Tabakwarenmacher/in,9072,Tabakwarentechniker/in,mittel,29272
9072,Tabakwarentechniker/in,9077,Leiter/in - Tabakwarenindustrie,hoch,29273
9072,Tabakwarentechniker/in,9071,Tabakwarenmacher/in,mittel,29273
9040,Tiefkühlkosthersteller/in,9041,Helfer/in - Lebensmitteltechnik,mittel,29282
9040,Tiefkühlkosthersteller/in,9049,"Lebensmitteltechniker/in - Feinkost, Fertiggerichte, Obstverwertung",mittel,29282
9040,Tiefkühlkosthersteller/in,9113,Speisefetthersteller/in,mittel,29282
9113,Speisefetthersteller/in,9041,Helfer/in - Lebensmitteltechnik,mittel,29282
9113,Speisefetthersteller/in,9049,"Lebensmitteltechniker/in - Feinkost, Fertiggerichte, Obstverwertung",mittel,29282
9113,Speisefetthersteller/in,9040,Tiefkühlkosthersteller/in,mittel,29282
9049,"Lebensmitteltechniker/in - Feinkost, Fertiggerichte, Obstverwertung",9040,Tiefkühlkosthersteller/in,mittel,29283
9049,"Lebensmitteltechniker/in - Feinkost, Fertiggerichte, Obstverwertung",9047,Lebensmittelingenieur/in für Spezialnahrung,hoch,29283
9049,"Lebensmitteltechniker/in - Feinkost, Fertiggerichte, Obstverwertung",9064,Fleischereitechniker/in,mittel,29283
9047,Lebensmittelingenieur/in für Spezialnahrung,9049,"Lebensmitteltechniker/in - Feinkost, Fertiggerichte, Obstverwertung",hoch,29284
9076,Leiter/in - Lebensmittelindustrie,9077,Leiter/in - Tabakwarenindustrie,hoch,29293
9076,Leiter/in - Lebensmittelindustrie,9068,Molkereitechniker/in,mittel,29293
9076,Leiter/in - Lebensmittelindustrie,9005,Getränkeproduktionsleiter/in,mittel,29293
9077,Leiter/in - Tabakwarenindustrie,9068,Molkereitechniker/in,mittel,29293
9077,Leiter/in - Tabakwarenindustrie,9005,Getränkeproduktionsleiter/in,mittel,29293
9078,Küchenhilfe,6075,Küchenhelfer/in,hoch,29301
9078,Küchenhilfe,6074,Fast-Food- und Imbisskoch/-köchin,hoch,29301
9078,Küchenhilfe,6090,Servicekraft - Systemgastronomie,hoch,29301
9078,Küchenhilfe,9079,Koch/Köchin,hoch,29301
9079,Koch/Köchin,9078,Küchenhilfe,hoch,29302
9079,Koch/Köchin,9088,Küchenchef/in,hoch,29302
9079,Koch/Köchin,9065,Fischverarbeiter/in,hoch,29302
9079,Koch/Köchin,6074,Fast-Food- und Imbisskoch/-köchin,hoch,29302
9079,Koch/Köchin,6075,Küchenhelfer/in,hoch,29302
9079,Koch/Köchin,6090,Servicekraft - Systemgastronomie,hoch,29302
9079,Koch/Köchin,9061,Bäcker/in,mittel,29302
9079,Koch/Köchin,9086,Feinbäcker/in,mittel,29302
9079,Koch/Köchin,9069,Süßwarenfacharbeiter/in,mittel,29302
9088,Küchenchef/in,9079,Koch/Köchin,hoch,29393
9088,Küchenchef/in,6073,Restaurantmeister/in,hoch,29393
9088,Küchenchef/in,9076,Leiter/in - Lebensmittelindustrie,hoch,29393
1775,Bautechniker/in,5246,Bauingenieur/in,hoch,31102
1775,Bautechniker/in,1778,Hochbauingenieur/in,hoch,31102
1775,Bautechniker/in,1779,Tiefbauingenieur/in,hoch,31102
1775,Bautechniker/in,5351,Statiker/in,mittel,31102
1775,Bautechniker/in,5281,Baukontrolleur/in,mittel,31102
1775,Bautechniker/in,5257,Leiter/in - Bauplanung,mittel,31102
5246,Bauingenieur/in,1776,Verkehrswegeplaner/in,mittel,31104
5246,Bauingenieur/in,5279,Ingenieur/in - Stadt- und Regionalplanung,mittel,31104
5246,Bauingenieur/in,1779,Tiefbauingenieur/in,mittel,31104
5246,Bauingenieur/in,1746,Betriebs- und Verkehrstechniker/in,mittel,31104
5246,Bauingenieur/in,5337,Ver- und Entsorger/in - Wasserversorgung,mittel,31104
5246,Bauingenieur/in,1785,Wasserwerksingenieur/in,mittel,31104
5246,Bauingenieur/in,5275,Kanalbauer/in,mittel,31104
5246,Bauingenieur/in,5278,Bodenkulturbauarbeiter/in,mittel,31104
5246,Bauingenieur/in,1781,Wasserbauingenieur/in,mittel,31104
5246,Bauingenieur/in,1775,Bautechniker/in,mittel,31104
5246,Bauingenieur/in,5402,Baukalkulator/in,mittel,31104
5246,Bauingenieur/in,1778,Hochbauingenieur/in,hoch,31104
5246,Bauingenieur/in,5252,Architekt/in,hoch,31104
5246,Bauingenieur/in,5400,Polier/in im Hochbau,mittel,31104
5246,Bauingenieur/in,5301,Vorarbeiter/in- Tiefbau,mittel,31104
5246,Bauingenieur/in,5351,Statiker/in,mittel,31104
5246,Bauingenieur/in,5257,Leiter/in - Bauplanung,hoch,31104
5246,Bauingenieur/in,5254,Bausachverständiger/in,mittel,31104
5351,Statiker/in,5246,Bauingenieur/in,hoch,31104
5351,Statiker/in,1775,Bautechniker/in,hoch,31104
5351,Statiker/in,5257,Leiter/in - Bauplanung,mittel,31104
5351,Statiker/in,5254,Bausachverständiger/in,mittel,31104
5252,Architekt/in,1775,Bautechniker/in,mittel,31114
5252,Architekt/in,1840,Innenarchitekt/in,hoch,31114
5252,Architekt/in,5246,Bauingenieur/in,hoch,31114
5252,Architekt/in,5351,Statiker/in,mittel,31114
5252,Architekt/in,5257,Leiter/in - Bauplanung,mittel,31114
5279,Ingenieur/in - Stadt- und Regionalplanung,5252,Architekt/in,mittel,31124
5279,Ingenieur/in - Stadt- und Regionalplanung,1776,Verkehrswegeplaner/in,hoch,31124
5279,Ingenieur/in - Stadt- und Regionalplanung,5246,Bauingenieur/in,mittel,31124
5279,Ingenieur/in - Stadt- und Regionalplanung,5260,Vermessungstechniker/in oder -ingeneur/in,mittel,31124
1776,Verkehrswegeplaner/in,5246,Bauingenieur/in,mittel,31133
1776,Verkehrswegeplaner/in,5260,Vermessungstechniker/in oder -ingeneur/in,mittel,31133
1776,Verkehrswegeplaner/in,1775,Bautechniker/in,hoch,31133
1776,Verkehrswegeplaner/in,1779,Tiefbauingenieur/in,hoch,31133
1776,Verkehrswegeplaner/in,5279,Ingenieur/in - Stadt- und Regionalplanung,mittel,31133
1776,Verkehrswegeplaner/in,1746,Betriebs- und Verkehrstechniker/in,hoch,31133
5403,Bauplaner/in für wasserwirtschaftliche Anlagen,5337,Ver- und Entsorger/in - Wasserversorgung,hoch,31142
5403,Bauplaner/in für wasserwirtschaftliche Anlagen,1785,Wasserwerksingenieur/in,mittel,31142
5403,Bauplaner/in für wasserwirtschaftliche Anlagen,5275,Kanalbauer/in,mittel,31142
5403,Bauplaner/in für wasserwirtschaftliche Anlagen,5278,Bodenkulturbauarbeiter/in,hoch,31142
5403,Bauplaner/in für wasserwirtschaftliche Anlagen,1781,Wasserbauingenieur/in,hoch,31142
5403,Bauplaner/in für wasserwirtschaftliche Anlagen,1775,Bautechniker/in,mittel,31142
5403,Bauplaner/in für wasserwirtschaftliche Anlagen,5257,Leiter/in - Bauplanung,mittel,31142
5403,Bauplaner/in für wasserwirtschaftliche Anlagen,5402,Baukalkulator/in,mittel,31142
5280,Denkmaltechnische/r Assistent/in,1777,Denkmalsanierungsplaner/in,hoch,31152
5280,Denkmaltechnische/r Assistent/in,1775,Bautechniker/in,hoch,31152
1777,Denkmalsanierungsplaner/in,5280,Denkmaltechnische/r Assistent/in,hoch,31153
1777,Denkmalsanierungsplaner/in,1775,Bautechniker/in,mittel,31153
1777,Denkmalsanierungsplaner/in,5317,Ausbautechniker/in,mittel,31153
1777,Denkmalsanierungsplaner/in,5257,Leiter/in - Bauplanung,mittel,31153
1777,Denkmalsanierungsplaner/in,5246,Bauingenieur/in,mittel,31153
5281,Baukontrolleur/in,5254,Bausachverständiger/in,hoch,31163
5281,Baukontrolleur/in,1775,Bautechniker/in,hoch,31163
5254,Bausachverständiger/in,5281,Baukontrolleur/in,hoch,31164
5254,Bausachverständiger/in,5255,Baubiologe/ -biologin,mittel,31164
5255,Baubiologe/ -biologin,5281,Baukontrolleur/in,mittel,31164
5255,Baubiologe/ -biologin,5254,Bausachverständige/r,hoch,31164
5402,Baukalkulator/in,5246,Bauingenieur/in,mittel,31173
5402,Baukalkulator/in,5254,Bausachverständiger/in,mittel,31173
5257,Leiter/in - Bauplanung,5252,Architekt/in,hoch,31193
5257,Leiter/in - Bauplanung,5246,Bauingenieur/in,hoch,31193
5257,Leiter/in - Bauplanung,5402,Baukalkulator/in,mittel,31193
5257,Leiter/in - Bauplanung,1775,Bautechniker/in,hoch,31193
5260,Vermessungstechniker/in oder -ingeneur/in,5261,Kartograf/in,mittel,31213
5260,Vermessungstechniker/in oder -ingeneur/in,1776,Verkehrswegeplaner/in,mittel,31213
5261,Kartograf/in,4042,Geoinformatiker/in,hoch,31223
5261,Kartograf/in,5260,Vermessungstechniker/in oder -ingeneur/in,mittel,31223
5350,Hochbauarbeiter/in,1854,Bauhelfer/in,hoch,32102
5350,Hochbauarbeiter/in,5262,Maurer/in,hoch,32102
5350,Hochbauarbeiter/in,5282,Beton- und Stahlbetonbauer/in,hoch,32102
5350,Hochbauarbeiter/in,5283,Dachdecker/in,mittel,32102
5350,Hochbauarbeiter/in,5265,Fassadenmonteur/in,mittel,32102
5350,Hochbauarbeiter/in,5316,Trockenbauer/in,mittel,32102
5350,Hochbauarbeiter/in,1756,Helfer/in - Gebäudeausbau,mittel,32102
1778,Hochbauingenieur/in,5350,Hochbauarbeiter/in,mittel,32103
1778,Hochbauingenieur/in,1777,Denkmalsanierungsplaner/in,mittel,32103
1778,Hochbauingenieur/in,1775,Bautechniker/in,hoch,32103
1778,Hochbauingenieur/in,5252,Architekt/in,hoch,32103
1778,Hochbauingenieur/in,5400,Polier/in im Hochbau,mittel,32103
5282,Beton- und Stahlbetonbauer/in,1854,Bauhelfer/in,hoch,32112
5282,Beton- und Stahlbetonbauer/in,5350,Hochbauarbeiter/in,mittel,32112
5282,Beton- und Stahlbetonbauer/in,9214,Arbeiter/in bei Herstellung von Baustoffen,mittel,32112
5282,Beton- und Stahlbetonbauer/in,5264,Feuerungs- und Schornsteinbauer/in,mittel,32112
5282,Beton- und Stahlbetonbauer/in,5262,Maurer/in,mittel,32112
5262,Maurer/in,1854,Bauhelfer/in,hoch,32122
