kldb_id,auxco_id,auxco_title,kldb_title
91174,1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,Berufe in der Altphilologie - hoch klomplexe Tätigkeiten
91184,1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,Berufe in Sprach- und Literaturwissenschaften (sonstige spazifische Tätigkeitsangaben) - hoch komplexe Tätigkeiten
91214,1101,Philosoph/in / Religionswissenschaftler/in,"Berufe in der Philosophie, Religion und Ethik - hoch komplexe Tätigkeiten"
91224,1102,Historiker/in,Berufe in Geschichtswissenschaften - hoch komplexe Tätigkeiten
91244,1105,Kommunikationswissenschaftler/in,Berufe in Medien- und Theaterwissenschaft - hoch komplexe Tätigkeiten
91254,1107,Regionalwissenschaftler/in,Berufe in der Regionalwissenschaft - hoch komplexe Tätigkeiten
91264,1108,Anthropologe/in / Ethnologe/in,Berufe in der Anthropologie und Ethnologie - hoch komplexe Tätigkeiten
91314,1109,Politologe/in,Berufe in der Politologie - hoch komplexe Tätigkeiten
91324,1110,Soziologe/in,Berufe in der Soziologie - hoch komplexe Tätigkeiten
91354,1111,Demograf/in,Berufe in der Demografie - hoch komplexe Tätigkeiten
91404,1112,Wirtschaftswissenschaftler/in,Berufe in Wirtschaftswissenschaften (o.S.) - hoch komplexe Tätigkeiten
91341,1117,Interviewer/in,Berufe in der Markt- und Meinungsforschung - Helfer-/Anlerntätigkeiten
91341,1118,Testkäufer/in,Berufe in der Markt- und Meinungsforschung - Helfer-/Anlerntätigkeiten
91384,1123,Experte/in für spezielle Gesellschafts- und Kulturwissenschaften,Berufe in Gesellschaftswissenschaften (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
94114,1200,Musiker/in,Musiker/innen - hoch komplexe Tätigkeiten
94114,1201,Musikwissenschaftler/in,Musiker/innen - hoch komplexe Tätigkeiten
94124,1202,Sänger/in,Sänger/innen - hoch komplexe Tätigkeiten
94134,1203,Dirigent/in / Chorleiter/in,Dirigenten/Dirigentinnen - hoch komplexe Tätigkeiten
94144,1204,Komponist/in,Komponisten/Komponistinnen - hoch komplexe Tätigkeiten
94183,1205,Musik- und Sounddesigner/in,"Musik-, Gesangs- und Dirigententätigkeiten (sonstige spezifische Tätigkeiten) - komplexe Spezialistentätigkeiten"
94184,1206,Korrepetior/in - Gesang/Instrumentalisten/,"Musik-, Gesangs- und Dirigententätigkeiten (sonstige spezifische Tätigkeiten) - hoch komplexe Tätigkeiten"
94184,1207,Korrepetitor/in - Ballett/Tanz,"Musik-, Gesangs- und Dirigententätigeiten (sonstige spezifische Tätigkeiten) - hoch komplexe Tätigkeiten"
94214,1208,Schauspieler/in,Schauspieler/innen - hoch komplexe Tätigkeiten
94224,1209,Tänzer/in / Choreograf/in,Tänzer/innen und Choreografen/Choreografinnen - hoch komplexe Tätigkeiten
94232,1210,Model,"Mannequins, Dressmen und sonstige Models - fachlich ausgerichtete Tätigkeiten"
94243,1211,Berufssportler/in,Athleten/Athletinnen und Berufsportler/innen - komplexe Spezialistentätigkeiten
94252,1212,Striptease-Tänzer/in / Prostituierte/r,Berufe für personenbezogene Dienstleistungen - fachlich ausgerichtete Tätigkeiten
94283,1213,Kleindarsteller/in,"Berufe in Schauspiel, Tanz und Bewegungskunst (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten"
94283,1214,Artist/in / Akrobat/in,"Berufe in Schauspiel, Tanz und Bewegungskunst (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten"
94323,1216,Illusionskünstler/in / Zauberer/ Zauberin,Zauberer/Zauberinnen und Illusionisten/Illusionistinnen - komplexe Spezialistentätigkeiten
94313,1217,Komiker/in / Kabarettist/in,Komiker/innen und Kabarettisten/Kabarettistinnen - komplexe Spezialistentätigkeiten
94334,1218,Hörfunk- und Fernsehmoderator/in,Hörfunk- und Fernsehmoderatoren/-moderatorinnen - hoch komplexe Tätigkeiten
94342,1219,Croupier/Croupière / Glücksspielbetreiber/in,Berufe im Bereich Glücks- und Wettspiel - fachlich ausgerichtete Tätigkeiten
94303,1220,Entertainer/in,Berufe in Moderation und Unterhaltung (o.S.) - komplexe Spezialistentätigkeiten
94402,1225,Produktionsassistent/in,"Berufe in der Theater-, Film- und Fernsehproduktion (o.S.) - fachlich ausgerichtete Tätigkeiten"
94403,1227,Film- und Fernsehwirt/in,"Theater-Film,Fernsehprod.(oS)-Spezialist"
94404,1227,Film- und Fernsehwirt/in,"Berufe in der Theater-, Film- und Fernsehproduktion (ohne Spezialisierung) - hoch komplexe Tätigkeiten"
94413,1228,Inspizient/in,Berufe in der Regie - komplexe Spezialistentätigkeiten
94413,1229,Regieassistent/in,Berufe in der Regie - komplexe Spezialistentätigkeiten
94414,1230,Regisseur/in,Berufe in der Regie - hoch komplexe Tätigkeiten
94512,1231,Bühnenarbeiter/in,Berufe in der Veranstaltungs- und Bühnentechnik - fachlich ausgerichtete Tätigkeiten
94512,1232,Veranstaltungstechnik - Fachkraft,Berufe in der Veranstaltungs- und Bühnentechnik - fachlich ausgerichtete Tätigkeiten
94512,1233,Technische/r Assistent/in - Bühne/Film/Fernsehen,Berufe in der Veranstaltungs- und Bühnentechnik - fachlich ausgerichtete Tätigkeiten
94513,1234,Beleuchter/in,Berufe in der Veranstaltungs- und Bühnentechnik - komplexe Spezialistentätigkeiten
94513,1235,Ingenieur/in – Veranstaltungstechnik,Berufe in der Veranstaltungs- und Bühnentechnik - komplexe Spezialistentätigkeiten
94514,1235,Ingenieur/in – Veranstaltungstechnik,Berufe in der Veranstaltungs- und Bühnentechnik - hoch komplexe Tätigkeiten
94482,1237,Souffleur/Souffleuse,"Berufe in der Theater-, Film- und Fernsehproduktion (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten"
94483,1238,Künstlervermittler/in,"Berufe in der Theater-, Film- und Fernsehproduktion (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten"
94484,1239,Programmgestalter/in für Rundfunk und Fernsehen,"Berufe in der Theater-, Film- und Fernsehproduktion (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten"
94493,1240,"Führungskraft in der Theater-, Film- und Fernsehproduktion","Aufsichtskräfte - Theater-, Film- und Fernsehproduktion"
94494,1240,"Führungskraft in der Theater-, Film- und Fernsehproduktion","Führungskräfte - Theater-, Film- und Fernsehproduktion"
94404,1241,Dramaturg/in,"Berufe in der Theater-, Film- und Fernsehproduktion (ohne Spezialisierung) - hoch komplexe Tätigkeiten"
94522,1242,Kamera-Assistent/in,Berufe in der Kameratechnik - fachlich ausgerichtete Tätigkeiten
94523,1243,Kameramann/-frau,Berufe in der Kameratechnik - komplexe Spezialistentätigkeiten
94533,1246,Filmeditor/in,Berufe in der Bild- und Tontechnik - komplexe Spezialistentätigkeiten
94532,1246,Filmeditor/in,Berufe in der Bild- und Tontechnik - fachlich ausgerichtete Tätigkeiten
94534,1246,Filmeditor/in,Berufe in der Bild- und Tontechnik - hoch komplexe Tätigkeiten
94582,1247,Pyrotechniker/in,"Berufe in der Veranstaltungs-, Kamera- und Tontechnik (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten"
94593,1248,Meister/in – Veranstaltungstechnik,"Aufsichtskräfte - Veranstaltungs-, Kamera- und Tontechnik"
94612,1249,Bühnen- und Kostümbildner/in,Berufe in der Bühnen- und Kostümbildnerei - fachlich ausgerichtete Tätigkeiten
94613,1249,Bühnen- und Kostümbildner/in,Berufe in der Bühnen- und Kostümbildnerei - komplexe Spezialistentätigkeiten
94614,1249,Bühnen- und Kostümbildner/in,Berufe in der Bühnen- und Kostümbildnerei - hoch komplexe Tätigkeiten
94704,1300,Kurator/in / Museologe/in,Museumsberufe (ohne Spezialisierung) - hoch komplexe Tätigkeiten
94712,1301,Fachkraft - Präparator/in in Museen,Berufe in der Museums- und Ausstellungstechnik - fachlich ausgerichtete Tätigkeiten
94713,1302,Museums- / Ausstellungstechniker/in,Berufe in der Museums- und Ausstellungstechnik - komplexe Spezialistentätigkeiten
94714,1303,Konservator/in,Berufe in der Museums- und Ausstellungstechnik - hoch komplexe Tätigkeiten
94714,1304,Denkmalpfleger/in,Berufe in der Museums- und Ausstellungstechnik - hoch komplexe Tätigkeiten
94724,1305,Kunstsachverständige/r,Kunstsachverständige - Experte
94724,1306,Gemmologe/Gemmologin,Kunstsachverständige - Experte
94794,1307,Museumsleiter/in / Museumsdirektor/in,Führungskräfte - Museum
94622,1308,Ankleider/in,Berufe in der Requisite - fachlich ausgerichtete Tätigkeiten
94623,1309,Requisiteur/in,Berufe in der Requisite - komplexe Spezialistentätigkeiten
94693,1310,Ausstattungsleiter/in - Bühne/Film/Fernsehen,"Aufsichtskräfte - Bühnen- und Kostümbildnerei, Requisite"
91334,1501,Erziehungswissenschaftler/in,Berufe in der Erziehungswissenschaft - hoch komplexe Tätigkeiten
94383,1600,Diskjockey / Bauchredner/in / Travestiekünstler/in,Berufe in Moderation und Unterhaltung (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
94383,1601,Wahrsager/in / Astrolog/in,Berufe in Moderation und Unterhaltung (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
91384,1765,Kriminologe/in,Berufe in Gesellschaftswissenschaften (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
91384,1766,Arbeitswissenschaftler/in,Berufe in Gesellschaftswissenschaften (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
93293,1768,Chefdekorateur/in,"Aufsichtskräfte - Innenarchitektur, visuelles Marketing, Raumausstattung"
94252,1769,Striptease-Tänzer/in,Berufe für personenbezogene Dienstleistungen - fachlich ausgerichtete Tätigkeiten
91233,1835,Techniker/in - Grabungstechnik,Berufe in der Archäologie - komplexe Spezialistentätigkeiten
91234,1835,Techniker/in - Grabungstechnik,Berufe in der Archäologie  - hoch komplexe Tätigkeiten
91343,1836,Fachangestellte/r - Markt- und Sozialforschung,"Markt-, Meinungsforschung - Spezialist"
91342,1836,Fachangestellte/r - Markt- und Sozialforschung,Berufe in der Markt- und Meinungsforschung - fachlich ausgerichtete Tätigkeiten
91344,1836,Fachangestellte/r - Markt- und Sozialforschung,"Markt-, Meinungsforschung - Experte"
92113,1837,Produktmanager/in,Werbung und Marketing- Spezialist
92114,1837,Produktmanager/in,Werbung und Marketing- Experte
92413,1838,Redakteur/in,"Redakteure, Journalisten - Spezialist"
92414,1838,Redakteur/in,"Redakteure, Journalisten - Experte"
93102,1839,Produkt- und Industriedesigner/in,"Produkt-, Industriedesign - Fachkraft"
93103,1839,Produkt- und Industriedesigner/in,"Produkt-, Industriedesign - Spezialist"
93104,1839,Produkt- und Industriedesigner/in,"Produkt-, Industriedesign - Experte"
93212,1840,Innenarchitekt/in,Innenarchitektur - Fachkraft
93213,1840,Innenarchitekt/in,Innenarchitektur - Spezialist
93214,1840,Innenarchitekt/in,Innenarchitektur - Experte
93522,1841,Gold- und Silberschmied/in,Kunsth.Schmuckher.Edelsteinbe.-Fachkraft
93523,1841,Gold- und Silberschmied/in,Kunsth.SchmuckherEdelsteinbe.-Spezialist
93524,1841,Gold- und Silberschmied/in,Kunsth.Schmuckher.Edelsteinbear.-Experte
94532,1842,Tontechniker/in,Berufe in der Bild- und Tontechnik - fachlich ausgerichtete Tätigkeiten
94533,1842,Tontechniker/in,Berufe in der Bild- und Tontechnik - komplexe Spezialistentätigkeiten
94534,1842,Tontechniker/in,Berufe in der Bild- und Tontechnik - hoch komplexe Tätigkeiten
91384,1858,Kulturwissenschaftler/in,Berufe in Gesellschaftswissenschaften (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
92412,3501,Redaktionsassistent/in,"Redakteure, Journalisten- Fachkraft"
92424,3502,Verlagslektor/in,Lektoren/innen- Experte
92112,3503,Marketingassistent/in,Werbung und Marketing- Fachkraft
92123,3504,Teamleiter/in - Callcenter,Dialogmarketing- Spezialist
92384,3505,Literaturagent/in,"Verlags-, Medienkaufleute (ssT)- Experte"
92303,3506,Medienfachwirt/in,"Verlags-,Medienkaufleute(oS)- Spezialist"
92382,3507,Anzeigenverkäufer/in,"Verlags-, Medienkaufleute (ssT)- Fachkraft"
92382,3508,Assistent/in - Filmgeschäftsführung,"Verlags-,Medienkaufleute (ssT)-Fachkraft"
92383,3509,Art-Buyer,"Verlags-,Medienkaufleute (ssT)-Spezialist"
92204,3510,Pressesprecher/in,Öffentlichkeitsarbeit-Experte
92294,3511,Leiter/in- Presse- und Öffentlichkeitsarbeit,Führung- Öffentlichkeitsarbeit
92494,3512,Chefredakteur/in,"Führung- Redaktion und Journalismus"""
92203,3513,Public-Relations-Manager/in,Öffentlichkeitsarbeit- Spezialist
92434,3514,Schriftsteller/in,"Autoren, Schriftsteller- Experte"
92194,3515,Werbeleiter/in,Führung- Werbung und Marketing
92133,3518,Account-Manager/in,Kundenmanagement- Spezialist
43223,3518,Account-Manager/in,Berufe in der IT-Anwendungsberatung - komplexe Spezialistentätigkeiten
92302,3519,Medienkaufmann/-frau - Digital und Print,"Verlags-,Medienkaufleute(oS) - Fachkraft"
92304,3520,Medienmanager/in,"Verlags-, Medienkaufleute (oS) - Experte"
92394,3521,Verleger/in (Medien/Musik),Führung- Verlags- und Medienwirtschaft
92413,3524,Technische/r Redakteur/in,"Redakteure, Journalisten - Spezialist"
92434,3525,Drehbuchautor/in,"Autoren, Schriftsteller- Experte"
92384,3526,Listbroker/in,"Verlags-, Medienkaufleute (ssT)- Experte"
92413,3527,Community-Manager/in,"Redakteure, Journalisten - Spezialist"
93222,5124,Ausstellungsgestalter/in,Visuelles Marketing - Fachkraft
93223,5124,Ausstellungsgestalter/in,Visuelles Marketing - Spezialist
93233,5125,Raumausstatter/in- Restaurierungsarbeiten,Raumausstattung - Spezialist
93293,5126,Raumausstattermeister/in,"Aufsicht-Innenarchitektur,Raumausstatt."
93302,5127,Kunsthandwerker/in,"Kunsthandw., bild.Kunst (oS) - Fachkraft"
93303,5128,bildende/r Künstler/in,"Kunsthandwerk,bild.Kunst (oS)-Spezialist"
93304,5128,bildende/r Künstler/in,"Kunsthandwerk, bild. Kunst (oS)-Experte"
93312,5129,Bildhauer/in,Bildhauerei - Fachkraft
93312,5130,Holzbildhauer/in,Bildhauerei - Fachkraft
93312,5131,Steinbildhauer/in,Bildhauerei - Fachkraft
93313,5132,Skulpturenrestaurator/in,Bildhauerei - Spezialist
93323,5133,Kunstmaler/in,"Kunstmaler, Zeichner - Spezialist"
93332,5134,Drechsler/in,"Drechslerei,Spielzeugherstell.-Fachkraft"
93333,5135,Spielzeugdesigner/in,"Drechslerei, Spielzeugherst.-Spezialist"
93342,5136,Vergolder/in,Vergolderhandwerk - Fachkraft
93343,5137,Restaurator/in - Vergolderhandwerk,Vergolderhandwerk - Spezialist
93352,5138,Kerzenhersteller/in und Wachsbildner/in,Wachszieherei - Fachkraft
93382,5139,Textilschmuckmacher/in,"Kunsthandwerk, bild.Kunst(ssT)-Fachkraft"
93393,5141,Kunsthandwerksmeister/in,"Aufsicht - Kunsthandwerk,bildende Kunst"
93493,5141,Kunsthandwerksmeister/in,"Aufsicht-Kunsthandw.Keramik,Glasgestalt."
93593,5141,Kunsthandwerksmeister/in,Aufsicht-Kunsthandwerkl.Metallgestaltung
93412,5142,Keramiker/in,Kunsthandw. Keramikgestaltung-Fachkraft
93413,5143,Keramikdesigner/in,Kunsthandw. Keramikgestaltung-Spezialist
93422,5144,Glas- und Porzellanmaler/in,KunsthandGlasKeramPorzellanmal-Fachkraft
93432,5145,Glasbläser/in,Kunsthandwerkl. Glasbläserei - Fachkraft
93433,5146,Glasdesigner/in,Kunsthandwerkl. Glasbläserei-Spezialist
93512,5147,Metallbildner/in,Kunsthandw. Metallgestaltung - Fachkraft
93513,5148,Metalldesigner/in,Kunsthandw. Metallgestaltung-Spezialist
93523,5150,Restaurator/in - Gold- und Silberschmiedehandwerk,Kunsth.SchmuckherEdelsteinbe.-Spezialist
93532,5152,Graveur/in,Gravur - Fachkraft
93542,5153,Schilder- und Lichtreklamehersteller/in,"Schilder-,Lichtreklameherst. - Fachkraft"
93602,5154,Musikinstrumentenbauer/in,Musikinstrumentenbau (o.S.) - Fachkraft
93603,5155,Musikinstrumentenrestaurator/in,Musikinstrumentenbau (o.S.) - Spezialist
93604,5156,Ingenieur/in- Musikinstrumentenbau,Musikinstrumentenbau (o.S.) - Experte
93612,5157,Streich- und Zupfinstrumentenmacher/in,"Streich-,Zupfinstrumentenbau - Fachkraft"
93613,5158,Restaurator/in- Streich- und Zupfinstrumente,"Streich-,Zupfinstrumentenbau-Spezialist"
93622,5159,Holzblasinstrumentenmacher/in,Holzblasinstrumentenbau - Fachkraft
93623,5160,Restaurator/in- Holzblasinstrumente,Holzblasinstrumentenbau - Spezialist
93632,5161,Metallblasinstrumentenmacher/in,Metallblasinstrumentenbau - Fachkraft
93633,5162,Restaurator/in- Metallblasinstrumente,Metallblasinstrumentenbau - Spezialist
93642,5163,Klavier- und Cembalobauer/in,Klavier- und Cembalobau - Fachkraft
93643,5164,Restaurator/in - Klavier- und Cembalo,Klavier- und Cembalobau - Spezialist
93652,5165,Orgel- und Harmoniumbauer/in,Orgel- und Harmoniumbau - Fachkraft
93653,5166,Restaurator/in – Orgel- und Harmonium,Orgel- und Harmoniumbau - Spezialist
93682,5167,"Handzuginstrumentenmacher/in, Harmonikamacher/in oder Schlagzeugbauer/in",Musikinstrumentenbau (s.s.T.)-Fachkraft
93683,5168,"Restaurator/in – Handzuginstrumente, Harmonika oder Schlaginstrumente",Musikinstrumentenbau (s.s.T.)-Spezialist
93693,5169,Meister/in- Musikinstrumentenbau,Aufsicht - Musikinstrumentenbau
93232,5170,Raumausstatter/in,Raumausstattung - Fachkraft
11183,1014,Landwirtschaftsberater/in,Berufe in der Landwirtschaft (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
11183,1015,Agraringenieur/in,Berufe in der Landwirtschaft (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
11402,1518,Fischer/in,Berufe in der Fischwirtschaft (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
11402,1519,Fischwirt/in,Berufe in der Fischwirtschaft (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
22182,5178,Verfahrensmechaniker/in - Kunststofftechnik,Berufe in der Kunststoff- und Kautschukherstellung und -verarbeitung (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten
22182,5179,Verfahrensmechaniker/in - Kautschuktechnik,Berufe in der Kunststoff- und Kautschukherstellung und -verarbeitung (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten
22183,1716,Techniker/in - Kunststoff- und Kautschuktechnik,Berufe in der Kunststoff- und Kautschukherstellung und -verarbeitung (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
22184,1716,Techniker/in - Kunststoff- und Kautschuktechnik,Berufe in der Kunststoff- und Kautschukherstellung und -verarbeitung (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
24202,1853,Maschineneinrichter/in (spanlose Metallbearbeitung),Berufe in der Metallbearbeitung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
24202,2018,Metallbearbeitungstechniker/in,Berufe in der Metallbearbeitung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
24202,2022,Metallschleifer/in,Berufe in der Metallbearbeitung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
24202,2023,Zerspanungsmechaniker/in,Berufe in der Metallbearbeitung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
24202,2029,Oberflächenbeschichter/in,Berufe in der Metallbearbeitung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
24202,2034,Metallbauer/in,Berufe in der Metallbearbeitung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
24202,2093,Metallbearbeitungshelfer/in,Berufe in der Metallbearbeitung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
26382,2115,Elektromechaniker/in,Berufe in der Elektrotechnik (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten
26383,1733,Elektrotechniker/in,Berufe in der Elektrotechnik (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
26383,1734,Techniker/in - Informations- und Kommunikationselektronik,Berufe in der Elektrotechnik (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
27103,1722,Maschinenbauingenieur/in,Berufe in der technischen Forschung und Entwicklung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
27104,1722,Maschinenbauingenieur/in,Berufe in der technischen Forschung und Entwicklung (ohne Spezialisierung) - hoch komplexe Tätigkeiten
29202,9040,Tiefkühlkosthersteller/in,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
29202,9041,Helfer/in - Lebensmitteltechnik,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
29202,9063,Fleischer/in,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
29202,9065,Fischverarbeiter/in,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
29202,9067,Molkereifacharbeiter/in,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
29202,9069,Süßwarenfacharbeiter/in,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
29202,9087,Bäckereimaschinenführer/in,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
29202,9096,Mühlenfacharbeiter/in,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
29203,9049,"Lebensmitteltechniker/in - Feinkost, Fertiggerichte, Obstverwertung",Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
29203,9062,Bäckereitechniker/in,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
29203,9064,Fleischereitechniker/in,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
29203,9066,Lebensmitteltechniker/in - Fischerzeugnisse,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
29203,9068,Molkereitechniker/in,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
29203,9070,Süßwarentechniker/in,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
29203,9076,Leiter/in - Lebensmittelindustrie,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
29203,9097,Müllereitechniker/in,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
29204,9047,Lebensmittelingenieur/in für Spezialnahrung,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - hoch komplexe Tätigkeiten
29204,9049,"Lebensmitteltechniker/in - Feinkost, Fertiggerichte, Obstverwertung",Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - hoch komplexe Tätigkeiten
29204,9076,Leiter/in - Lebensmittelindustrie,Berufe in der Lebensmittelherstellung (ohne Spezialisierung) - hoch komplexe Tätigkeiten
41203,4002,Biotechniker/in,Berufe in der Biologie (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
41204,4002,Biotechniker/in,Berufe in der Biologie (ohne Spezialisierung) - hoch komplexe Tätigkeiten
41204,4004,"Biologe/Biologin, Fachgebiet Ökologie",Berufe in der Biologie (ohne Spezialisierung) - hoch komplexe Tätigkeiten
41204,4005,"Biologe/Biologin, Fachgebiet Botanik",Berufe in der Biologie (ohne Spezialisierung) - hoch komplexe Tätigkeiten
41204,4006,"Biologe/Biologin, Fachgebiet Zoologie",Berufe in der Biologie (ohne Spezialisierung) - hoch komplexe Tätigkeiten
41204,4007,Mikrobiologe/-biologin,Berufe in der Biologie (ohne Spezialisierung) - hoch komplexe Tätigkeiten
41204,4008,Humanbiologe/-biologin,Berufe in der Biologie (ohne Spezialisierung) - hoch komplexe Tätigkeiten
41204,4210,Molekularbiologe/-biologin,Berufe in der Biologie (ohne Spezialisierung) - hoch komplexe Tätigkeiten
41204,4212,Genetiker/in,Berufe in der Biologie (ohne Spezialisierung) - hoch komplexe Tätigkeiten
41204,4213,Biochemiker/in,Berufe in der Biologie (ohne Spezialisierung) - hoch komplexe Tätigkeiten
41204,4214,Bioniker/in,Berufe in der Biologie (ohne Spezialisierung) - hoch komplexe Tätigkeiten
41283,4002,Biotechniker/in,Berufe in der Biologie (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
41383,1790,Chemiker/in,Berufe in der Chemie (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
42283,1785,Wasserwerksingenieur/in,Berufe in der Umweltschutztechnik (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
42283,1799,Umweltschutzingenieur/in,Berufe in der Umweltschutztechnik (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
62103,1750,Verkaufs- und Kassenaufsicht,Berufe im Verkauf (ohne Produktspezialisierung) - komplexe Spezialistentätigkeiten
62103,6030,Verkäufer/in - Einzelhandel,Berufe im Verkauf (ohne Produktspezialisierung) - komplexe Spezialistentätigkeiten
71304,3205,Technisch-kaufmännische/r Betriebassistent/in,Berufe in der kaufmännischen und technischen Betriebswirtschaft (ohne Spezialisierung) - hoch komplexe Tätigkeiten
71304,3206,Betriebswirtschaftliche/r Assistent/in,Berufe in der kaufmännischen und technischen Betriebswirtschaft (ohne Spezialisierung) - hoch komplexe Tätigkeiten
71304,3208,Betriebsplaner/in,Berufe in der kaufmännischen und technischen Betriebswirtschaft (ohne Spezialisierung) - hoch komplexe Tätigkeiten
71304,3210,Regionalleiter/in,Berufe in der kaufmännischen und technischen Betriebswirtschaft (ohne Spezialisierung) - hoch komplexe Tätigkeiten
71304,3211,Kaufmännische/r Betriebsleiter/in,Berufe in der kaufmännischen und technischen Betriebswirtschaft (ohne Spezialisierung) - hoch komplexe Tätigkeiten
71304,3599,Personalleiter/in,Berufe in der kaufmännischen und technischen Betriebswirtschaft (ohne Spezialisierung) - hoch komplexe Tätigkeiten
71382,3205,Technisch-kaufmännische/r Betriebassistent/in,Berufe in der Unternehmensorganisation und -strategie (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten
71382,3206,Betriebswirtschaftliche/r Assistent/in,Berufe in der Unternehmensorganisation und -strategie (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten
71383,3205,Technisch-kaufmännische/r Betriebassistent/in,Berufe in der Unternehmensorganisation und -strategie (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
71383,3206,Betriebswirtschaftliche/r Assistent/in,Berufe in der Unternehmensorganisation und -strategie (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
72214,3570,Leiter/in Rechnungswesen/ Revision/ Controlling,Berufe in der Buchhaltung - hoch komplexe Tätigkeiten
72214,3573,Controller/in,Berufe in der Buchhaltung - hoch komplexe Tätigkeiten
73104,3530,Rechtliche/r Berater/in,"Berufe in Rechtsberatung, -sprechung und -ordnung (ohne Spezialisierung) - hoch komplexe Tätigkeiten"
